미디어타입,아티스트,장소명,장소타입,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일
artist,그레이,페스타 바이 민구,restaurant,그레이가 와인을 마신 레스토랑,매일 12시 - 22시,정보없음,연중무휴,서울특별시 중구 장충동 장충단로 60,37.550122,127.002181,02-2250-8170,2022-11-18
artist,그레이,몽상드애월,cafe,그레이가 제주 여행 중 방문한 카페,매일 10시 30분 - 19시,정보없음,연중무휴,제주특별자치도 제주시 애월읍 애월북서길 56-1,33.462863,126.309672,,2022-11-18
artist,기분 째니는 날,플레이팅쿠킹스튜디오,playground,기분 째니는 날 요리 방송을 촬영한 곳,매일 11시 - 22시,정보없음,연중무휴,"서울특별시 마포구 성미산로23안길 19 5, 6층",37.565959,126.920869,0507-1305-9574,2022-11-18
artist,김요한,안성팜랜드,playground,엑스원 비상 앨범 자켓 촬영지,"평일 10시 - 18시, 주말 09시 - 18시",정보없음,연중무휴,경기도 안성시 공도읍 대신두길 28,36.9904684,127.194467,031-8053-7979,2022-11-18
artist,김요한,엘빈에비뉴라운지,playground,김요한 원더케이 수트댄스 촬영 장소,월-토 19시 - (익일) 03시,정보없음,일요일,서울특별시 강남구 강남대로92길 13,37.4990249,127.02849,0507-1314-9449,2022-11-18
artist,김재환,참참참,restaurant,김재환이 방문해서 재환 정식이 있는 분식집. 김영철의 동네한바퀴,매일 09시 - 19시,정보없음,연중무휴,부산광역시 영도구 중리북로 21,35.07134,129.066787,051-419-5728,2022-11-18
artist,김재환,명품먹태&노가리,restaurant,김재환이 워너원 데뷔 전에 알바를 한 곳,매일 17시 30분 - 24시,정보없음,연중무휴,서울특별시 강서구 방화동로 26,37.563075,126.810115,02-2662-9990,2022-11-18
artist,김재환,니가사니,cafe,김재환이 디카페인 아메리카노를 마시고 놀란 곳,"평일 08시 - 20시, 주말 10시 - 18시",정보없음,연중무휴,서울특별시 서초구 반포대로26길 35 1층,37.490666,127.010993,02-582-4242,2022-11-18
artist,뉴이스트,모자호떡,cafe,JR(종현)이가 출연했던 밤도깨비에 나온 곳,매일 00시 - 24시,정보없음,연중무휴,"강원도 강릉시 금성로 21, 중앙시장 185호",37.754234,128.898988,033-655-5080,2022-11-18
artist,뉴이스트,두물머리,playground,나 혼자 산다에서 어머니와 함께 간 양평,매일 00시 - 24시,정보없음,연중무휴,경기도 양평군 양서면 두물머리길,37.532916,127.315783,031-770-1001,2022-11-18
artist,뉴이스트,수수 카페,cafe,나 혼자 산다에서 민현이 어머니와 함께 간 양평 카페,매일 10시 - 22시,정보없음,연중무휴,경기도 양평군 양서면 북한강로 89번길 16,37.551984,127.32139,0507-1434-8920,2022-11-18
artist,뉴이스트,까꾸네모리국수,restaurant,JR(종현)이가 출연했던 밤도깨비에 나온 곳,매일 10시 30분 - 17시,정보없음,연중무휴,경상북도 포항시 남구 구룡포읍 호미로 239-13,35.991397,129.556266,054-276-2298,2022-11-18
artist,뉴이스트,매드독스,restaurant,렌(민기)가 방문한 피자집,매일 12시 - 24시,정보없음,연중무휴,부산광역시 수영구 광안해변로 235,35.1546728,129.1196979,051-753-3600,2022-11-18
artist,뉴이스트,강남면옥 본점,restaurant,민현이가 데뷔초부터 방문한 그 식당,매일 10시 30분 - 22시,정보없음,연중무휴,서울특별시 강남구 논현로 152길 34,37.521403,127.030931,02-3446-5539,2022-11-18
artist,뉴이스트,누메아 커피바,cafe,러브 레코드 비사이드에서 JR와 렌이 추천한 카페,"평일 09시 30분 - 22시, 토 09시 30분 - 21시, 일 09시 30분 - 18시",정보없음,연중무휴,서울특별시 강남구 봉은사로 73길 47,37.515519,127.049428,070-4250-2623,2022-11-18
artist,뉴이스트,지노스피자 압구정점,restaurant,아론이 좋아하는 단골 피자집,"평일 11시 30분 - 22시, 토 12시 - 22시, 일 12시 - 21시",평일만 15시 - 17시,연중무휴,서울특별시 강남구 선릉로 155갈 15,37.525448,127.038348,02-3444-2234,2022-11-18
artist,뉴이스트,북창동순두부 강남구청점,restaurant,러브 레코드 비사이드에서 JR와 렌이 식사한 곳,매일 11시 - 21시,15시 - 17시,연중무휴,서울특별시 강남구 학동로 56길 26,37.515492,127.042639,02-6200-6603,2022-11-18
artist,뉴이스트,커피인뜨락,cafe,뉴이스트가 광고촬영하면서 다녀간 곳,화-일 11시 - 21시,정보없음,월요일,서울특별시 종로구 삼청로5길 11,37.582542,126.98111,0507-1385-7779,2022-11-18
artist,뉴이스트,엔티커피,cafe,뉴킷리스트 시작 때 만난 곳,"평일 08시 - 23시, 토 09시 - 23시, 일 11시 30분 - 19시 30분",정보없음,연중무휴,서울특별시 종로구 율곡로 272,37.572979,127.007321,02-747-3612,2022-11-18
artist,뉴이스트,광장시장 고향손칼국수,restaurant,"민현, JR(종현)이 방문한 광장시장 맛집 투어",매일 09시 - 23시,정보없음,연중무휴,서울특별시 종로구 창경궁로 88,37.570345,126.999249,,2022-11-18
artist,뉴이스트,유람선 회집,restaurant,러브 레코드 비사이드에서 동호&아론이 방문한 곳,매일 10시 - 23시,정보없음,연중무휴,인천광역시 중구 월미문화로 37,37.475261,126.598079,032-762-5128,2022-11-18
artist,뉴이스트,공가네,restaurant,동호가 구입한 공갈빵 가게,매일 10시 - 21시,정보없음,연중무휴,인천광역시 중구 차이나타운로 46,37.47538,126.619235,032-762-5259,2022-11-18
artist,뉴이스트,바당지기,restaurant,뉴이스트 W 백호&JR `백호 투어` 식당,매일 09시 - 21시,정보없음,"2, 4번째 화요일",제주특별자치도 제주시 구좌읍 해맞이해안로 480,33.5548251,126.798014,064-784-6258,2022-11-18
artist,뉴이스트,도토리키친 본점,restaurant,뉴이스트 W 백호&JR `백호 투어` 식당,매일 11시 - 17시,정보없음,수요일,제주특별자치도 제주시 북성로 59,33.5153909,126.518667,064-782-1021,2022-11-18
artist,뉴이스트,해녀잠수촌,restaurant,뉴이스트 W 백호&JR `백호 투어` 식당,매일 08시 - 16시,정보없음,연중무휴,제주특별자치도 제주시 서해안로 498 1층,33.5188204,126.4921734,064-743-0733,2022-11-18
artist,뉴이스트,제주빅볼랜드,playground,백호&JR `백호 투어`에 나온 큰 공 액티비티,매일 09시 30분 - 17시 30분,12시 - 13시,연중무휴,제주특별자치도 제주시 애월읍 산록서로 15,33.389289,126.377993,1588-6418,2022-11-18
artist,다비치,도경리역,station,오늘따라 보고싶어서` 그래 뮤비 촬영지,매일 00시 - 24시,정보없음,연중무휴,강원도 삼척시 도경북길 126,37.543482,126.987688,1544-7788,2022-11-18
artist,다비치,1994커피,cafe,오늘따라 보고 싶어서 그래` 뮤비 촬영장소,매일 09시 - 22시 30분,정보없음,연중무휴,강원도 삼척시 테마타운길 69,37.467152,129.169442,033-575-6991,2022-11-18
artist,다비치,새들러 하우스,cafe,강민경이 추천하는 가로수길 와플집,매일 11시 30분 - 20시,정보없음,연중무휴,서울특별시 강남구 도산대로17길 10,37.519341,127.024908,070-8265-5541,2022-11-18
artist,다비치,앤더슨씨 청담점,restaurant,강민경이 다녀온 청담동 브런치 카페,"평일 10시 - 22시, 주말 10시 - 21시",15시 - 17시,연중무휴,서울특별시 강남구 도산대로55길 7 헤이븐빌딩,37.5239721,127.0400718,02-543-0865,2022-11-18
artist,다비치,루비떡볶이,restaurant,이해리가 추천하는 떡볶이 맛집,"월-토 11시 40분 - 21시 30분, 일 12시 - 20시",정보없음,연중무휴,서울특별시 강남구 선릉로153길 21,37.524594,127.037648,02-516-7147,2022-11-18
artist,다비치,미 피아체,restaurant,강민경 추천 청담동 이탈리안 레스토랑,화-토 12시 - 21시 30분,15시 - 18시,월요일,서울특별시 강남구 압구정로80길 19-2,37.524444,127.045,02-516-6317,2022-11-18
artist,다비치,애플하우스,restaurant,강민경의 고등학교 시절 단골 분식집,매일 10시 30분 - 21시,정보없음,연중무휴,서울특별시 동작구 동작대로27다길 29 2층,37.486251,126.980647,02-595-1629,2022-11-18
artist,다비치,서대문 양꼬치,restaurant,다비치가 추천하는 양꼬치의 원조,매일 14시 - (익일) 02시,정보없음,연중무휴,서울특별시 마포구 동교로 251,37.5623878,126.924158,02-6085-5888,2022-11-18
artist,다비치,소금집 델리,restaurant,강민경이 자주 먹는 샌드위치 맛집,화-일 11시 - 22시,정보없음,월요일,서울특별시 마포구 월드컵로19길 14,37.556785,126.906017,02-336-2617,2022-11-18
artist,다비치,프로간장게장,restaurant,다비치 추천 간장게장 맛집,매일 10시 - 23시,정보없음,연중무휴,서울특별시 서초구 강남대로97길 9,37.514584,127.019097,02-543-4126,2022-11-18
artist,다비치,루엘드파리,cafe,강민경의 브이로그에서 나온 빵집,"평일 08시 - 21시, 토 08시 - 20시",정보없음,일요일,서울특별시 서초구 서초중앙로 18 서초쌍용플래티넘 112호,37.4840138,127.0173415,02-322-0939,2022-11-18
artist,다비치,챔프 커피 제 2작업실,cafe,강민경이 추천하는 라떼 맛집,매일 09시 - 20시 30분,정보없음,연중무휴,서울특별시 용산구 녹사평대로26가길 24,37.532493,126.992812,02-790-4516,2022-11-18
artist,다비치,털보네 꼼장어,restaurant,강민경이 추천한 돼지꼬리 맛집,매일 16시 - (익일) 02시,정보없음,연중무휴,서울특별시 용산구 대사관로 63,37.533434,126.920584,02-749-2088,2022-11-18
artist,다비치,해방촌 꼼모아,restaurant,강민경이 추천하는 미쉘린 2010 프렌치 레스토랑,"평일 17시 30분 - 23시, 주말 12시 - 23시",주말만 15시 - 17시 30분,연중무휴,서울특별시 용산구 신흥로 56,37.543493,126.98767,02-6217-5252,2022-11-18
artist,다비치,금돼지식당,restaurant,강민경이 인스타그램에 맛집 인증한 돼지고기 맛집,매일 11시 30분 - 22시,정보없음,연중무휴,서울특별시 중구 다산로 149,37.557057,127.009465,0507-1307-8750,2022-11-18
artist,다비치,제주 만민 식당,restaurant,다비치가 추천한 갈치 조림의 대가,"화-토 10시 - 21시, 일 10시 - 20시",정보없음,월요일,제주특별자치도 제주시 한림읍 중산간서로 4618-1,33.383773,126.28393,064-796-4473,2022-11-18
artist,다이나믹 듀오,의령식당,restaurant,다이나믹듀오 개코가 부산에서 방문한 국밥집,월-토 08시 30분 - 21시,정보없음,일요일,부산광역시 해운대구 우동1로50번길 15,35.170674,129.123381,051-746-9661,2022-11-18
artist,다이나믹 듀오,시추안하우스 압구정점,restaurant,다이나믹듀오 최자가 사천요리를 즐기고 간 곳,매일 11시 30분 - 22시,정보없음,연중무휴,서울특별시 강남구 논현로 854 안다즈 호텔 지하 1층,37.525512,127.026661,02-511-1162,2022-11-18
artist,다이나믹 듀오,로바다야끼아라도,restaurant,다이나믹듀오 최자가 최자로드에서 인정한 맛집,월-토 17시 - (익일) 01시,정보없음,일요일,서울특별시 강남구 논현로175길 25 다보빌딩 104호,37.525459,127.024507,02-545-6875,2022-11-18
artist,다이나믹 듀오,뱃고동,restaurant,다이나믹듀오 최자가 어릴 적부터 다닌 맛집,"평일 11시 30분 - 22시, 주말 12시 - 22시",정보없음,명절,서울특별시 강남구 언주로172길 54,37.526811,127.035831,02-514-8008,2022-11-18
artist,다이나믹 듀오,순금이떡볶이 아차산점,restaurant,다이나믹듀오 개코가 인스타에 인증한 떡볶이 맛집,매일 10시 30분 - 23시 30분,정보없음,연중무휴,서울특별시 광진구 자양로43길 43,37.552496,127.088035,02-455-8090,2022-11-18
artist,다이나믹 듀오,카와카츠 본점,restaurant,다이나믹듀오 최자가 돈가스를 먹고 감탄한 맛집,월-토 11시 30분 - 20시,15시 - 17시,일요일,서울특별시 마포구 동교로 126 1층 102호,37.5546817,126.9162152,070-8801-2053,2022-11-18
artist,다이나믹 듀오,평안도 상원냉면,restaurant,다이나믹듀오 최자가 방문한 평양냉면 맛집,월-토 11시 - 15시,정보없음,일요일,서울특별시 마포구 양화로 156,37.556081,126.921301,02-332-8935,2022-11-18
artist,다이나믹 듀오,도락,restaurant,다이나믹듀오 최자가 먹고 제주를 떠올린 곳,"평일 11시 - 21시, 토 11시 - 20시",평일만 15시 - 17시,일요일,서울특별시 마포구 월드컵북로54길 17 사보이시티 지하 1층 B-132A,37.557123,126.976634,02-302-2018,2022-11-18
artist,다이나믹 듀오,양양메밀막국수,restaurant,다이나믹듀오 개코가 자주 오고 싶어 한 막국수집,매일 11시 - 21시,15시 - 17시,연중무휴,서울특별시 서초구 동광로15길 10 광원빌딩,37.492479,126.98608,02-3482-3738,2022-11-18
artist,다이나믹 듀오,잠원떡볶이,restaurant,떡볶이매니아 다이나믹듀오 개코가 방문한 분식집,월-토 11시 - 22시,정보없음,일요일,서울특별시 서초구 잠원로4길 45,37.513133,127.008549,02-591-4108,2022-11-18
artist,다이나믹 듀오,원조호수삼계탕,restaurant,다이나믹듀오 최자가 몸보신 하고 간 삼계탕 맛집,매일 11시 - 21시 30분,정보없음,연중무휴,서울특별시 영등포구 도림로 274-1,37.502618,126.902272,02-848-2440,2022-11-18
artist,다이나믹 듀오,한성옥해장국,restaurant,다이나믹듀오 개코가 먹고 만족한 해장국집,매일 03시 - 15시,정보없음,연중무휴,서울특별시 용산구 백범로 283,37.539571,126.958783,02-718-9031,2022-11-18
artist,다이나믹 듀오,금돼지식당,restaurant,다이나믹듀오 최자가 인정한 삼겹살 맛집,매일 11시 30분 - 22시,정보없음,연중무휴,서울특별시 중구 다산로 149,37.557057,127.009465,0507-1307-8750,2022-11-18
artist,다이아,정동진 해수욕장,playground,다이아 `시월에 설악산` 뮤직비디오 촬영지,매일 00시 - 24시,정보없음,연중무휴,강원도 강릉시 강동면 정동역길 17,37.690805,129.03454,033-640-4604,2022-11-18
artist,다이아,낙산 해수욕장,playground,다이아의 `WooWoo` 뮤직비디오를 촬영한 곳,매일 06시 - 24시,정보없음,연중무휴,강원도 양양군 강현면 해맞이길 59,38.1164806,128.63426,033-670-2518,2022-11-18
artist,다이아,백담사,playground,다이아 `시월에 설악산` 뮤직비디오 촬영지,매일 00시 - 24시,정보없음,연중무휴,강원도 인제군 북면 백담로 746,38.164718,128.373893,033-462-6969,2022-11-18
artist,다이아,스타벅스 청담스타R점,cafe,다이아 멤버들이 인스타그램에 올린 카페,매일 08시30분 - 21시,정보없음,연중무휴,서울특별시 강남구 도산대로57길 24,37.525191,127.04179,1522-3232,2022-11-18
artist,다이아,카페 플레노,cafe,주은이 브이앱에서 방문한 강남구 카페,매일 11시 - 22시,정보없음,연중무휴,서울특별시 강남구 선릉로 724,37.51927,127.040805,02-512-0804,2022-11-18
artist,다이아,커피101스트릿 강서자이타워점,cafe,빛나는 나라에서 은채가 커피를 마신 카페,"평일 08시 - 23시, 주말 09시 - 23시",정보없음,연중무휴,서울특별시 강서구 양천로 401,37.564931,126.848918,02-6968-4639,2022-11-18
